TABLE_SCHEMA	TABLE_NAME	ORDINAL_POSITION	COLUMN_NAME	DATA_TYPE	IS_NULLABLE	CHARACTER_MAXIMUM_LENGTH	NUMERIC_PRECISION	NUMERIC_SCALE	SOURCE
img-db-2 postgresql.img_gold	gold_analysis_project	24	submitter_contact_oid	BIGINT	YES		64	0	information_schema
img-db-2 postgresql.img_gold	gold_analysis_project	25	ecosystem_type	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_analysis_project	26	specimen	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_analysis_project	27	comments	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_analysis_project	28	reference_img_experiment_id	BIGINT	YES		64	0	information_schema
img-db-2 postgresql.img_gold	gold_analysis_project	29	reference_gold_ap_id	BIGINT	YES		64	0	information_schema
img-db-2 postgresql.img_gold	gold_analysis_project	30	gold_id	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_analysis_project	31	genome_size	BIGINT	YES		64	0	information_schema
img-db-2 postgresql.img_gold	gold_analysis_project	32	gene_count	BIGINT	YES		64	0	information_schema
img-db-2 postgresql.img_gold	gold_analysis_project	33	scaffold_count	BIGINT	YES		64	0	information_schema
img-db-2 postgresql.img_gold	gold_analysis_project	34	its_analysis_project_name	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_analysis_project	35	contig_count	BIGINT	YES		64	0	information_schema
img-db-2 postgresql.img_gold	gold_analysis_project	36	genbank_low_quality_annotation	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_analysis_project	37	genbank_low_quality_genome	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_analysis_project	38	completion_date	TIMESTAMP	YES				information_schema
img-db-2 postgresql.img_gold	gold_analysis_project	39	binning_method	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_analysis_project	40	gene_calling_method	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_analysis_project	41	submission_id	INTEGER	YES		32	0	information_schema
img-db-2 postgresql.img_gold	gold_analysis_project	42	img_analysis_complete	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_analysis_project	43	status	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_analysis_project	44	is_gene_primp	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_analysis_project	45	gene_primp_date	TIMESTAMP	YES				information_schema
img-db-2 postgresql.img_gold	gold_analysis_project	46	is_decontamination	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_analysis_project	47	is_img_annotation	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_analysis_project	48	its_annotation_at_id	BIGINT	YES		64	0	information_schema
img-db-2 postgresql.img_gold	gold_analysis_project	49	its_assembly_at_id	BIGINT	YES		64	0	information_schema
img-db-2 postgresql.img_gold	gold_analysis_project	50	is_assembled	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_analysis_project	51	genome_type	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_analysis_project	52	study_gold_id	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_analysis_project	53	locus_tag	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_analysis_project	54	cultured	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_analysis_project	55	jgi_sequenced	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_analysis_project	56	reference_gold_id	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_analysis_project	57	strain	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_analysis_project	58	mod_date	TIMESTAMP	YES				information_schema
img-db-2 postgresql.img_gold	gold_analysis_project	59	submission_type	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_analysis_project	60	submitter_email	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_analysis_project	61	review_status	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_analysis_project	62	caliban_id	BIGINT	YES		64	0	information_schema
img-db-2 postgresql.img_gold	gold_analysis_project	63	assembly_method	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_analysis_project	64	genus	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_analysis_project	65	species	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_analysis_project	66	sequencing_depth	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_analysis_project	67	img_use	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_analysis_project	68	gold_phylogeny	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_analysis_project	69	uncultured_type	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_analysis_project	70	culture_type	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_analysis_project	71	ncbi_superkingdom	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_analysis_project	72	external	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_analysis_project	73	pipeline_version	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_analysis_project	74	its_data_utilization_status	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_analysis_project	75	is_genbank_anomalous_assembly	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_analysis_project	76	img_annotation_version	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_analysis_project_genbanks	1	gold_id	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_analysis_project_genbanks	2	genbank_id	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_analysis_project_genbanks	3	assembly_accession	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_analysis_project_genbanks	4	type	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_analysis_project_jgi_award_dois	1	gold_id	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_analysis_project_jgi_award_dois	2	jgi_award_doi	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_analysis_project_lookup2	1	gold_id	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_analysis_project_lookup2	2	its_spid	INTEGER	YES		32	0	information_schema
img-db-2 postgresql.img_gold	gold_analysis_project_lookup2	3	project_oid	INTEGER	YES		32	0	information_schema
img-db-2 postgresql.img_gold	gold_analysis_project_lookup2	4	sample_oid	INTEGER	YES		32	0	information_schema
img-db-2 postgresql.img_gold	gold_analysis_project_lookup2	5	sp_gold_id	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_analysis_project_lookup2	6	pmo_project_id	INTEGER	YES		32	0	information_schema
img-db-2 postgresql.img_gold	gold_analysis_project_sra_runs	1	gold_id	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_analysis_project_sra_runs	2	sra_run	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_analysis_project_users	1	gold_id	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_analysis_project_users	2	name	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_analysis_project_users	3	email	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_analysis_project_users	4	role	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_analysis_project_users	5	caliban_id	INTEGER	YES		32	0	information_schema
img-db-2 postgresql.img_gold	gold_analysis_project_users	6	ariel_contact_id	INTEGER	YES		32	0	information_schema
img-db-2 postgresql.img_gold	gold_analysis_project_users	7	keycloak_id	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_analysis_project_users	8	orcid_id	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_ap_genbank	1	id	INTEGER	YES		32	0	information_schema
img-db-2 postgresql.img_gold	gold_ap_genbank	2	gold_analysis_project_id	INTEGER	YES		32	0	information_schema
img-db-2 postgresql.img_gold	gold_ap_genbank	3	genbank_id	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_ap_genbank	4	assembly_accession	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_ap_genbank_anomalous_reasons	1	gold_id	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_ap_genbank_anomalous_reasons	2	genbank_anomalous_reason	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_ap_publications	1	gold_id	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_ap_publications	2	pubmed_id	INTEGER	YES		32	0	information_schema
img-db-2 postgresql.img_gold	gold_ap_publications	3	journal_name	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_ap_publications	4	volume	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_ap_publications	5	issue	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_ap_publications	6	page	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_ap_publications	7	title	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_ap_publications	8	publication_date	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_ap_publications	9	doi	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_contactcv	1	cv_term	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_img_nat_prod_entity	1	gold_np_id	INTEGER	YES		32	0	information_schema
img-db-2 postgresql.img_gold	gold_img_nat_prod_entity	2	np_id	INTEGER	YES		32	0	information_schema
img-db-2 postgresql.img_gold	gold_img_nat_prod_entity	3	project_oid	INTEGER	YES		32	0	information_schema
img-db-2 postgresql.img_gold	gold_img_nat_prod_entity	4	img_oid	INTEGER	YES		32	0	information_schema
img-db-2 postgresql.img_gold	gold_img_nat_prod_entity	5	bio_cluster_id	INTEGER	YES		32	0	information_schema
img-db-2 postgresql.img_gold	gold_img_nat_prod_entity	6	evidence	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_img_nat_prod_entity	7	activity	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_master_analysis_project	1	analysis_project_id	DECIMAL	YES		38	6	information_schema
img-db-2 postgresql.img_gold	gold_master_analysis_project	2	gold_id	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_master_analysis_project	3	organism_id	DECIMAL	YES		38	6	information_schema
img-db-2 postgresql.img_gold	gold_master_analysis_project	4	external	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_master_analysis_project	5	its_analysis_project_id	DECIMAL	YES		38	6	information_schema
img-db-2 postgresql.img_gold	gold_master_analysis_project	6	analysis_project_name	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_master_analysis_project	7	img_taxon_id	DECIMAL	YES		38	6	information_schema
img-db-2 postgresql.img_gold	gold_master_analysis_project	8	its_product_name	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_master_analysis_project	9	is_public	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_master_analysis_project	10	analysis_project_type	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_master_analysis_project	11	ecosystem	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_master_analysis_project	12	ecosystem_category	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_master_analysis_project	13	ecosystem_type	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_master_analysis_project	14	ecosystem_subtype	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_master_analysis_project	15	specific_ecosystem	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_master_analysis_project	16	specimen	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_master_analysis_project	17	comments	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_master_analysis_project	18	est_size	DECIMAL	YES		38	6	information_schema
img-db-2 postgresql.img_gold	gold_master_analysis_project	19	gene_count	DECIMAL	YES		38	6	information_schema
img-db-2 postgresql.img_gold	gold_master_analysis_project	20	scaffold_count	DECIMAL	YES		38	6	information_schema
img-db-2 postgresql.img_gold	gold_master_analysis_project	21	its_analysis_project_name	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_master_analysis_project	22	contig_count	DECIMAL	YES		38	6	information_schema
img-db-2 postgresql.img_gold	gold_master_analysis_project	23	genbank_low_quality_annotation	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_master_analysis_project	24	completion_date	TIMESTAMP	YES				information_schema
img-db-2 postgresql.img_gold	gold_master_analysis_project	25	binning_method	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_master_analysis_project	26	gene_calling_method	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_master_analysis_project	27	submission_id	DECIMAL	YES		38	6	information_schema
img-db-2 postgresql.img_gold	gold_master_analysis_project	28	status_id	DECIMAL	YES		38	6	information_schema
img-db-2 postgresql.img_gold	gold_master_analysis_project	29	is_decontamination	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_master_analysis_project	30	its_annotation_at_id	DECIMAL	YES		38	6	information_schema
img-db-2 postgresql.img_gold	gold_master_analysis_project	31	study_id	DECIMAL	YES		38	6	information_schema
img-db-2 postgresql.img_gold	gold_master_analysis_project	32	reference_ap_id	DECIMAL	YES		38	6	information_schema
img-db-2 postgresql.img_gold	gold_master_analysis_project	33	mod_date	TIMESTAMP	YES				information_schema
img-db-2 postgresql.img_gold	gold_master_analysis_project	34	is_primary	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_master_analysis_project	35	review_status	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_master_analysis_project	36	sequencing_depth	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_master_analysis_project	37	img_use	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_master_analysis_project	38	pipeline_annotation_method	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_master_analysis_project	39	replaces_ap_id	DECIMAL	YES		38	6	information_schema
img-db-2 postgresql.img_gold	gold_master_analysis_project	40	img_annotation_version	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_master_analysis_project	41	is_mag_or_meg	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_master_analysis_project_	1	analysis_project_id	DECIMAL	YES		38	6	describe
img-db-2 postgresql.img_gold	gold_master_analysis_project_	2	gold_id	CHARACTER VARYING	YES				describe
img-db-2 postgresql.img_gold	gold_master_analysis_project_	3	organism_id	DECIMAL	YES		38	6	describe
img-db-2 postgresql.img_gold	gold_master_analysis_project_	4	external	CHARACTER VARYING	YES				describe
img-db-2 postgresql.img_gold	gold_master_analysis_project_	5	its_analysis_project_id	DECIMAL	YES		38	6	describe
img-db-2 postgresql.img_gold	gold_master_analysis_project_	6	analysis_project_name	CHARACTER VARYING	YES				describe
img-db-2 postgresql.img_gold	gold_master_analysis_project_	7	img_taxon_id	DECIMAL	YES		38	6	describe
img-db-2 postgresql.img_gold	gold_master_analysis_project_	8	its_product_name	CHARACTER VARYING	YES				describe
img-db-2 postgresql.img_gold	gold_master_analysis_project_	9	is_public	CHARACTER VARYING	YES				describe
img-db-2 postgresql.img_gold	gold_master_analysis_project_	10	analysis_project_type	CHARACTER VARYING	YES				describe
img-db-2 postgresql.img_gold	gold_master_analysis_project_	11	ecosystem	CHARACTER VARYING	YES				describe
img-db-2 postgresql.img_gold	gold_master_analysis_project_	12	ecosystem_category	CHARACTER VARYING	YES				describe
img-db-2 postgresql.img_gold	gold_master_analysis_project_	13	ecosystem_type	CHARACTER VARYING	YES				describe
img-db-2 postgresql.img_gold	gold_master_analysis_project_	14	ecosystem_subtype	CHARACTER VARYING	YES				describe
img-db-2 postgresql.img_gold	gold_master_analysis_project_	15	specific_ecosystem	CHARACTER VARYING	YES				describe
img-db-2 postgresql.img_gold	gold_master_analysis_project_	16	specimen	CHARACTER VARYING	YES				describe
img-db-2 postgresql.img_gold	gold_master_analysis_project_	17	comments	CHARACTER VARYING	YES				describe
img-db-2 postgresql.img_gold	gold_master_analysis_project_	18	est_size	DECIMAL	YES		38	6	describe
img-db-2 postgresql.img_gold	gold_master_analysis_project_	19	gene_count	DECIMAL	YES		38	6	describe
img-db-2 postgresql.img_gold	gold_master_analysis_project_	20	scaffold_count	DECIMAL	YES		38	6	describe
img-db-2 postgresql.img_gold	gold_master_analysis_project_	21	its_analysis_project_name	CHARACTER VARYING	YES				describe
img-db-2 postgresql.img_gold	gold_master_analysis_project_	22	contig_count	DECIMAL	YES		38	6	describe
img-db-2 postgresql.img_gold	gold_master_analysis_project_	23	genbank_low_quality_annotation	CHARACTER VARYING	YES				describe
img-db-2 postgresql.img_gold	gold_master_analysis_project_	24	completion_date	TIMESTAMP	YES				describe
img-db-2 postgresql.img_gold	gold_master_analysis_project_	25	binning_method	CHARACTER VARYING	YES				describe
img-db-2 postgresql.img_gold	gold_master_analysis_project_	26	gene_calling_method	CHARACTER VARYING	YES				describe
img-db-2 postgresql.img_gold	gold_master_analysis_project_	27	submission_id	DECIMAL	YES		38	6	describe
img-db-2 postgresql.img_gold	gold_master_analysis_project_	28	status_id	DECIMAL	YES		38	6	describe
img-db-2 postgresql.img_gold	gold_master_analysis_project_	29	is_decontamination	CHARACTER VARYING	YES				describe
img-db-2 postgresql.img_gold	gold_master_analysis_project_	30	its_annotation_at_id	DECIMAL	YES		38	6	describe
img-db-2 postgresql.img_gold	gold_master_analysis_project_	31	study_id	DECIMAL	YES		38	6	describe
img-db-2 postgresql.img_gold	gold_master_analysis_project_	32	reference_ap_id	DECIMAL	YES		38	6	describe
img-db-2 postgresql.img_gold	gold_master_analysis_project_	33	mod_date	TIMESTAMP	YES				describe
img-db-2 postgresql.img_gold	gold_master_analysis_project_	34	is_primary	CHARACTER VARYING	YES				describe
img-db-2 postgresql.img_gold	gold_master_analysis_project_	35	review_status	CHARACTER VARYING	YES				describe
img-db-2 postgresql.img_gold	gold_master_analysis_project_	36	sequencing_depth	CHARACTER VARYING	YES				describe
img-db-2 postgresql.img_gold	gold_master_analysis_project_	37	img_use	CHARACTER VARYING	YES				describe
img-db-2 postgresql.img_gold	gold_master_analysis_project_	38	pipeline_annotation_method	CHARACTER VARYING	YES				describe
img-db-2 postgresql.img_gold	gold_master_analysis_project_	39	replaces_ap_id	DECIMAL	YES		38	6	describe
img-db-2 postgresql.img_gold	gold_master_analysis_project_	40	img_annotation_version	CHARACTER VARYING	YES				describe
img-db-2 postgresql.img_gold	gold_master_analysis_project_	41	is_mag_or_meg	CHARACTER VARYING	YES				describe
img-db-2 postgresql.img_gold	gold_master_analysis_project_publication	1	analysis_project_id	DECIMAL	YES		38	6	information_schema
img-db-2 postgresql.img_gold	gold_master_analysis_project_publication	2	publication_id	DECIMAL	YES		38	6	information_schema
img-db-2 postgresql.img_gold	gold_master_analysis_project_publication_	1	analysis_project_id	DECIMAL	YES		38	6	describe
img-db-2 postgresql.img_gold	gold_master_analysis_project_publication_	2	publication_id	DECIMAL	YES		38	6	describe
img-db-2 postgresql.img_gold	gold_master_analysis_project_sra_run	1	analysis_project_id	DECIMAL	YES		38	6	information_schema
img-db-2 postgresql.img_gold	gold_master_analysis_project_sra_run	2	sra_run_id	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_master_analysis_project_sra_run_	1	analysis_project_id	DECIMAL	YES		38	6	describe
img-db-2 postgresql.img_gold	gold_master_analysis_project_sra_run_	2	sra_run_id	CHARACTER VARYING	YES				describe
img-db-2 postgresql.img_gold	gold_master_assembly	1	analysis_project_id	DECIMAL	YES		38	6	information_schema
img-db-2 postgresql.img_gold	gold_master_assembly	2	method	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_master_assembly_	1	analysis_project_id	DECIMAL	YES		38	6	describe
img-db-2 postgresql.img_gold	gold_master_assembly_	2	method	CHARACTER VARYING	YES				describe
img-db-2 postgresql.img_gold	gold_master_biosample	1	biosample_id	DECIMAL	YES		38	6	information_schema
img-db-2 postgresql.img_gold	gold_master_biosample	2	gold_id	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_master_biosample	3	active	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_master_biosample	4	is_public	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_master_biosample	5	ncbi_taxonomy_id	DECIMAL	YES		38	6	information_schema
img-db-2 postgresql.img_gold	gold_master_biosample	6	sample_collection_site	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_master_biosample	7	sample_isolation_country_id	DECIMAL	YES		38	6	information_schema
img-db-2 postgresql.img_gold	gold_master_biosample	8	sample_collection_year	DECIMAL	YES		38	6	information_schema
img-db-2 postgresql.img_gold	gold_master_biosample	9	sample_collection_month	DECIMAL	YES		38	6	information_schema
img-db-2 postgresql.img_gold	gold_master_biosample	10	sample_collection_day	DECIMAL	YES		38	6	information_schema
img-db-2 postgresql.img_gold	gold_master_biosample	11	geographic_location	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_master_biosample	12	latitude	DECIMAL	YES		38	6	information_schema
img-db-2 postgresql.img_gold	gold_master_biosample	13	longitude	DECIMAL	YES		38	6	information_schema
img-db-2 postgresql.img_gold	gold_master_biosample	14	host_name	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_master_biosample	15	host_gender	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_master_biosample	16	host_taxonomy_id	DECIMAL	YES		38	6	information_schema
img-db-2 postgresql.img_gold	gold_master_biosample	17	ecosystem	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_master_biosample	18	ecosystem_category	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_master_biosample	19	ecosystem_type	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_master_biosample	20	ecosystem_subtype	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_master_biosample	21	specific_ecosystem	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_master_biosample	22	host_body_site	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_master_biosample	23	host_body_subsite	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_master_biosample	24	mrn	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_master_biosample	25	patient_visit_number	DECIMAL	YES		38	6	information_schema
img-db-2 postgresql.img_gold	gold_master_biosample	26	longhurst_code	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_master_biosample	27	proport_ocean	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_master_biosample	28	proport_isolation	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_master_biosample	29	proport_station	CHARACTER VARYING	YES	65536			information_schema
img-db-2 postgresql.img_gold	gold_master_biosample	30	proport_woa_temperature	DECIMAL	YES		38	6	information_schema
img-db-2 postgresql.img_gold	gold_master_biosample	31	proport_woa_salinity	DECIMAL	YES		38	6	information_schema
img-db-2 postgresql.img_gold	gold_master_biosample	32	proport_woa_dissolved_oxygen	DECIMAL	YES		38	6	information_schema
img-db-2 postgresql.img_gold	gold_master_biosample	33	proport_woa_silicate	DECIMAL	YES		38	6	information_schema
